id,user_id,schedule,drinking,smoking,workout_freq,diet,pet_view,spending_view,saving_view,travel_pref,interests,personality,created_at,updated_at
574,574,early,occasionally,occasionally,none,normal,reject,luxury,balanced,"[""roadtrip""]","[""football"",""movie"",""cooking"",""gaming"",""coding""]",,2025-08-04 09:27:13,2025-08-04 09:27:13
575,575,early,occasionally,occasionally,none,vegetarian,allergic,frugal,aggressive,"[""citywalk"",""island""]","[""gaming"",""reading""]",ISTP,2025-07-03 09:27:13,2025-07-03 09:27:13
576,576,early,occasionally,often,3+weekly,halal,ok,frugal,conservative,"[""desert""]","[""football"",""boardgame"",""movie"",""yoga"",""running"",""photography""]",ENFP,2025-07-28 09:27:13,2025-07-28 09:27:13
577,577,late,often,occasionally,weekly,normal,ok,luxury,conservative,"[""island"",""museum"",""sea""]","[""yoga"",""football"",""gaming"",""reading"",""cooking"",""movie""]",ENTP,2025-07-20 09:27:13,2025-07-20 09:27:13
578,578,normal,occasionally,often,daily,vegan,reject,luxury,aggressive,"[""museum"",""mountain""]","[""reading"",""music"",""cooking"",""boardgame"",""basketball""]",ENFP,2025-06-30 09:27:13,2025-06-30 09:27:13
579,579,late,never,never,3+weekly,keto,ok,frugal,balanced,"[""museum"",""island""]","[""hiking"",""boardgame"",""movie"",""coding"",""gaming"",""music""]",ENFP,2025-06-25 09:27:13,2025-06-25 09:27:13
580,580,normal,never,occasionally,3+weekly,vegetarian,ok,balanced,balanced,"[""mountain""]","[""yoga"",""travel"",""reading"",""cooking""]",INTJ,2025-07-14 09:27:13,2025-07-14 09:27:13
581,581,early,never,occasionally,3+weekly,vegan,allergic,balanced,aggressive,"[""citywalk""]","[""basketball"",""cooking"",""gaming""]",ESFJ,2025-08-25 09:27:13,2025-08-25 09:27:13
582,582,normal,never,occasionally,daily,low_carb,ok,balanced,conservative,"[""sea""]","[""music"",""football""]",,2025-09-13 09:27:13,2025-09-13 09:27:13
583,583,early,often,never,none,keto,love,balanced,aggressive,"[""citywalk"",""sea"",""roadtrip""]","[""running"",""reading"",""music"",""cooking"",""photography"",""gaming""]",ISFJ,2025-08-12 09:27:13,2025-08-12 09:27:13
584,584,late,often,never,none,normal,allergic,frugal,conservative,"[""citywalk"",""roadtrip"",""desert""]","[""boardgame"",""hiking"",""music"",""gaming""]",ISTP,2025-08-30 09:27:13,2025-08-30 09:27:13
585,585,early,never,occasionally,none,vegetarian,reject,balanced,aggressive,"[""mountain""]","[""music"",""yoga""]",ISFJ,2025-07-21 09:27:13,2025-07-21 09:27:13
586,586,late,occasionally,often,weekly,keto,love,luxury,aggressive,"[""museum""]","[""movie"",""music"",""gaming"",""yoga"",""basketball"",""hiking""]",INTJ,2025-08-02 09:27:13,2025-08-02 09:27:13
587,587,early,never,occasionally,daily,halal,ok,balanced,conservative,"[""roadtrip"",""island"",""desert""]","[""movie"",""gaming"",""football"",""photography"",""boardgame"",""running""]",ISFJ,2025-07-31 09:27:13,2025-07-31 09:27:13
588,588,late,never,never,none,halal,reject,balanced,balanced,"[""island"",""mountain""]","[""running"",""coding"",""yoga"",""reading"",""music"",""travel""]",,2025-06-28 09:27:13,2025-06-28 09:27:13
589,589,early,occasionally,occasionally,weekly,normal,ok,frugal,balanced,"[""desert"",""roadtrip"",""museum""]","[""coding"",""cooking"",""football"",""travel"",""yoga"",""basketball""]",ESFJ,2025-06-19 09:27:13,2025-06-19 09:27:13
590,590,late,often,occasionally,none,keto,love,frugal,aggressive,"[""roadtrip"",""citywalk""]","[""cooking"",""coding"",""music"",""reading""]",ESFJ,2025-07-17 09:27:13,2025-07-17 09:27:13
591,591,late,often,often,daily,normal,love,frugal,conservative,"[""island""]","[""music"",""yoga"",""reading""]",ISTP,2025-09-12 09:27:13,2025-09-12 09:27:13
592,592,normal,often,often,3+weekly,low_carb,love,luxury,conservative,"[""mountain""]","[""music"",""reading""]",ESFJ,2025-08-04 09:27:13,2025-08-04 09:27:13
593,593,normal,never,never,none,halal,reject,balanced,conservative,"[""island"",""mountain"",""citywalk""]","[""travel"",""coding"",""cooking""]",ISTP,2025-07-22 09:27:13,2025-07-22 09:27:13
594,594,late,never,occasionally,daily,low_carb,love,balanced,balanced,"[""mountain"",""roadtrip""]","[""photography"",""yoga"",""cooking"",""gaming""]",ENTP,2025-08-02 09:27:13,2025-08-02 09:27:13
595,595,late,never,often,daily,vegan,reject,balanced,aggressive,"[""island"",""sea"",""citywalk""]","[""movie"",""football"",""coding""]",ISFJ,2025-07-05 09:27:13,2025-07-05 09:27:13
596,596,early,occasionally,occasionally,3+weekly,vegetarian,ok,frugal,balanced,"[""museum""]","[""travel"",""coding"",""gaming"",""movie"",""yoga""]",ISFJ,2025-07-12 09:27:13,2025-07-12 09:27:13
597,597,late,occasionally,never,none,vegan,allergic,frugal,balanced,"[""museum"",""citywalk"",""roadtrip""]","[""hiking"",""boardgame"",""reading"",""gaming"",""running"",""basketball""]",ENTP,2025-08-10 09:27:13,2025-08-10 09:27:13
598,598,late,occasionally,never,weekly,halal,allergic,luxury,conservative,"[""sea""]","[""basketball"",""gaming"",""travel""]",INTJ,2025-06-17 09:27:13,2025-06-17 09:27:13
599,599,normal,occasionally,often,daily,vegan,ok,luxury,aggressive,"[""museum""]","[""yoga"",""coding""]",ISFJ,2025-07-01 09:27:13,2025-07-01 09:27:13
600,600,normal,never,often,none,vegetarian,reject,luxury,aggressive,"[""desert""]","[""travel"",""football"",""coding"",""gaming"",""cooking""]",INTJ,2025-08-18 09:27:13,2025-08-18 09:27:13
601,601,late,often,never,daily,normal,ok,luxury,balanced,"[""museum"",""island"",""sea""]","[""running"",""boardgame"",""gaming"",""football""]",ISTP,2025-07-01 09:27:13,2025-07-01 09:27:13
602,602,late,often,occasionally,3+weekly,halal,reject,luxury,balanced,"[""desert"",""mountain"",""museum""]","[""gaming"",""cooking"",""movie"",""boardgame"",""coding"",""running""]",,2025-07-21 09:27:13,2025-07-21 09:27:13
603,603,normal,occasionally,occasionally,weekly,vegetarian,love,balanced,balanced,"[""island"",""roadtrip""]","[""hiking"",""yoga"",""reading"",""coding""]",ENFP,2025-06-22 09:27:13,2025-06-22 09:27:13
604,604,early,often,occasionally,daily,keto,love,luxury,balanced,"[""sea"",""museum""]","[""yoga"",""movie"",""gaming""]",ISTP,2025-09-11 09:27:13,2025-09-11 09:27:13
605,605,normal,often,occasionally,none,normal,love,frugal,conservative,"[""mountain""]","[""photography"",""hiking"",""boardgame"",""gaming"",""movie"",""football""]",INTJ,2025-08-05 09:27:13,2025-08-05 09:27:13
606,606,late,never,occasionally,weekly,vegan,love,balanced,aggressive,"[""sea"",""mountain""]","[""boardgame"",""running""]",ENTP,2025-07-20 09:27:13,2025-07-20 09:27:13
607,607,early,never,never,3+weekly,vegan,ok,frugal,conservative,"[""citywalk""]","[""reading"",""basketball"",""boardgame""]",ENFP,2025-06-29 09:27:13,2025-06-29 09:27:13
608,608,late,often,occasionally,3+weekly,halal,allergic,frugal,balanced,"[""sea"",""desert"",""roadtrip""]","[""boardgame"",""movie"",""reading"",""music"",""football"",""hiking""]",INTJ,2025-08-05 09:27:13,2025-08-05 09:27:13
609,609,early,never,often,daily,keto,love,balanced,aggressive,"[""citywalk""]","[""gaming"",""reading"",""basketball"",""boardgame"",""running""]",,2025-08-14 09:27:13,2025-08-14 09:27:13
610,610,normal,occasionally,often,none,normal,love,balanced,conservative,"[""mountain"",""sea""]","[""photography"",""cooking"",""reading"",""coding""]",ENFP,2025-09-10 09:27:13,2025-09-10 09:27:13
611,611,late,often,never,daily,keto,love,balanced,conservative,"[""sea"",""desert"",""citywalk""]","[""travel"",""basketball""]",ESFJ,2025-08-01 09:27:13,2025-08-01 09:27:13
612,612,early,never,never,daily,vegetarian,love,luxury,aggressive,"[""museum"",""island"",""mountain""]","[""boardgame"",""movie"",""photography"",""reading""]",ISTP,2025-06-19 09:27:13,2025-06-19 09:27:13
613,613,normal,occasionally,never,daily,keto,ok,luxury,aggressive,"[""island"",""sea"",""museum""]","[""running"",""travel"",""basketball"",""reading"",""football"",""movie""]",ESFJ,2025-08-28 09:27:13,2025-08-28 09:27:13
614,614,late,never,occasionally,weekly,vegetarian,allergic,balanced,aggressive,"[""museum""]","[""photography"",""football"",""reading"",""hiking""]",ENFP,2025-08-05 09:27:13,2025-08-05 09:27:13
615,615,late,occasionally,occasionally,none,keto,love,luxury,balanced,"[""desert""]","[""running"",""photography"",""yoga"",""music""]",ENTP,2025-09-14 09:27:13,2025-09-14 09:27:13
616,616,early,occasionally,never,weekly,halal,love,luxury,conservative,"[""roadtrip""]","[""hiking"",""yoga"",""gaming"",""movie""]",,2025-09-08 09:27:13,2025-09-08 09:27:13
617,617,early,never,occasionally,3+weekly,vegetarian,allergic,luxury,aggressive,"[""sea"",""museum""]","[""cooking"",""football""]",ENTP,2025-07-09 09:27:13,2025-07-09 09:27:13
618,618,early,often,never,daily,vegan,love,luxury,conservative,"[""roadtrip"",""mountain"",""sea""]","[""boardgame"",""basketball"",""music"",""running""]",ISFJ,2025-07-24 09:27:13,2025-07-24 09:27:13
619,619,normal,often,never,3+weekly,vegan,love,luxury,balanced,"[""roadtrip""]","[""hiking"",""basketball""]",,2025-09-07 09:27:13,2025-09-07 09:27:13
620,620,early,never,occasionally,weekly,low_carb,allergic,balanced,conservative,"[""mountain"",""sea"",""roadtrip""]","[""yoga"",""boardgame"",""music"",""coding""]",ISTP,2025-09-10 09:27:13,2025-09-10 09:27:13
621,621,late,occasionally,occasionally,none,keto,love,balanced,aggressive,"[""citywalk"",""sea""]","[""boardgame"",""coding"",""movie""]",ENFP,2025-08-14 09:27:13,2025-08-14 09:27:13
622,622,normal,never,often,daily,keto,ok,frugal,balanced,"[""roadtrip""]","[""reading"",""photography"",""basketball"",""music"",""gaming""]",,2025-09-03 09:27:13,2025-09-03 09:27:13
623,623,early,occasionally,often,weekly,low_carb,allergic,frugal,aggressive,"[""desert"",""museum"",""sea""]","[""boardgame"",""yoga"",""football"",""gaming"",""running""]",ENFP,2025-08-10 09:27:13,2025-08-10 09:27:13
624,624,early,never,often,daily,keto,ok,balanced,aggressive,"[""roadtrip"",""island""]","[""photography"",""running"",""music"",""gaming""]",ENFP,2025-06-30 09:27:13,2025-06-30 09:27:13
625,625,late,occasionally,often,3+weekly,vegetarian,ok,luxury,balanced,"[""desert"",""mountain""]","[""coding"",""photography"",""travel"",""gaming"",""yoga""]",ISTP,2025-07-13 09:27:13,2025-07-13 09:27:13
626,626,early,never,occasionally,3+weekly,vegetarian,love,luxury,balanced,"[""desert"",""museum""]","[""football"",""reading"",""travel""]",ISFJ,2025-07-19 09:27:13,2025-07-19 09:27:13
627,627,early,occasionally,often,3+weekly,normal,allergic,frugal,balanced,"[""desert""]","[""football"",""gaming"",""hiking""]",INTJ,2025-08-29 09:27:13,2025-08-29 09:27:13
628,628,normal,occasionally,occasionally,daily,vegan,love,luxury,balanced,"[""citywalk"",""sea""]","[""boardgame"",""travel"",""basketball""]",ESFJ,2025-06-27 09:27:13,2025-06-27 09:27:13
629,629,early,never,often,3+weekly,low_carb,ok,frugal,conservative,"[""citywalk""]","[""basketball"",""movie""]",INTJ,2025-08-28 09:27:13,2025-08-28 09:27:13
630,630,late,never,often,daily,normal,ok,frugal,conservative,"[""sea"",""mountain"",""museum""]","[""hiking"",""coding""]",ENTP,2025-09-14 09:27:13,2025-09-14 09:27:13
631,631,normal,often,occasionally,weekly,vegetarian,reject,balanced,balanced,"[""mountain"",""desert"",""roadtrip""]","[""yoga"",""football"",""boardgame""]",ESFJ,2025-07-31 09:27:13,2025-07-31 09:27:13
632,632,normal,never,often,none,low_carb,love,luxury,aggressive,"[""island"",""citywalk"",""museum""]","[""travel"",""hiking"",""photography""]",ENTP,2025-07-19 09:27:13,2025-07-19 09:27:13
633,633,late,often,often,weekly,vegan,allergic,luxury,balanced,"[""citywalk"",""island"",""sea""]","[""music"",""movie""]",ESFJ,2025-08-05 09:27:13,2025-08-05 09:27:13
634,634,normal,occasionally,occasionally,none,vegan,allergic,balanced,conservative,"[""roadtrip"",""desert"",""sea""]","[""music"",""movie"",""basketball"",""reading"",""gaming"",""football""]",INTJ,2025-09-07 09:27:13,2025-09-07 09:27:13
635,635,late,occasionally,often,weekly,vegan,love,frugal,aggressive,"[""mountain"",""museum""]","[""hiking"",""running"",""travel"",""photography"",""coding""]",ENTP,2025-08-18 09:27:13,2025-08-18 09:27:13
636,636,early,often,often,3+weekly,low_carb,love,luxury,conservative,"[""citywalk"",""desert"",""mountain""]","[""boardgame"",""yoga"",""basketball"",""running""]",ENFP,2025-08-29 09:27:13,2025-08-29 09:27:13
637,637,normal,never,occasionally,daily,low_carb,reject,balanced,balanced,"[""mountain""]","[""photography"",""coding"",""movie"",""yoga""]",ISTP,2025-08-07 09:27:13,2025-08-07 09:27:13
638,638,late,occasionally,never,weekly,low_carb,allergic,frugal,conservative,"[""mountain"",""museum""]","[""gaming"",""boardgame"",""yoga""]",INTJ,2025-09-12 09:27:13,2025-09-12 09:27:13
639,639,normal,often,occasionally,3+weekly,low_carb,reject,luxury,aggressive,"[""island"",""mountain""]","[""coding"",""photography"",""yoga""]",ISFJ,2025-06-28 09:27:13,2025-06-28 09:27:13
640,640,early,often,often,none,normal,love,balanced,conservative,"[""desert"",""roadtrip""]","[""basketball"",""gaming"",""music"",""cooking"",""coding""]",ISFJ,2025-07-02 09:27:13,2025-07-02 09:27:13
641,641,normal,often,occasionally,3+weekly,low_carb,ok,balanced,conservative,"[""citywalk"",""roadtrip""]","[""reading"",""music"",""movie"",""football""]",ENTP,2025-09-14 09:27:13,2025-09-14 09:27:13
642,642,early,occasionally,occasionally,daily,keto,love,balanced,conservative,"[""island"",""mountain""]","[""music"",""coding"",""hiking"",""photography"",""football""]",INTJ,2025-08-28 09:27:13,2025-08-28 09:27:13
643,643,normal,often,often,3+weekly,low_carb,love,balanced,aggressive,"[""island"",""sea"",""museum""]","[""music"",""movie"",""gaming"",""reading"",""basketball""]",ISFJ,2025-08-02 09:27:13,2025-08-02 09:27:13
644,644,late,often,often,daily,halal,reject,frugal,aggressive,"[""roadtrip"",""mountain"",""island""]","[""cooking"",""basketball""]",ENTP,2025-07-17 09:27:13,2025-07-17 09:27:13
645,645,normal,often,often,none,low_carb,love,frugal,conservative,"[""sea""]","[""running"",""travel""]",ENTP,2025-08-20 09:27:13,2025-08-20 09:27:13
646,646,normal,never,often,3+weekly,low_carb,love,frugal,conservative,"[""sea"",""roadtrip"",""citywalk""]","[""reading"",""football"",""music""]",ENFP,2025-06-20 09:27:13,2025-06-20 09:27:13
647,647,early,never,never,3+weekly,low_carb,love,frugal,balanced,"[""sea"",""desert"",""mountain""]","[""coding"",""yoga""]",,2025-08-18 09:27:13,2025-08-18 09:27:13
648,648,normal,often,occasionally,daily,vegetarian,allergic,luxury,aggressive,"[""sea"",""roadtrip""]","[""music"",""gaming"",""cooking""]",ENTP,2025-06-17 09:27:13,2025-06-17 09:27:13
649,649,early,occasionally,occasionally,daily,vegan,love,balanced,balanced,"[""desert"",""citywalk""]","[""coding"",""music"",""boardgame""]",,2025-08-11 09:27:13,2025-08-11 09:27:13
650,650,normal,never,often,daily,vegetarian,reject,balanced,aggressive,"[""roadtrip"",""sea"",""mountain""]","[""basketball"",""music"",""boardgame"",""travel""]",ISFJ,2025-07-06 09:27:13,2025-07-06 09:27:13
651,651,early,occasionally,never,weekly,low_carb,ok,balanced,aggressive,"[""citywalk""]","[""reading"",""running"",""basketball"",""boardgame"",""gaming""]",INTJ,2025-06-30 09:27:13,2025-06-30 09:27:13
652,652,early,never,often,3+weekly,low_carb,ok,luxury,balanced,"[""citywalk"",""island""]","[""gaming"",""running"",""reading"",""hiking"",""basketball"",""cooking""]",INTJ,2025-07-06 09:27:13,2025-07-06 09:27:13
653,653,late,often,often,3+weekly,vegetarian,ok,balanced,aggressive,"[""citywalk""]","[""coding"",""boardgame"",""cooking"",""music"",""photography"",""gaming""]",ENTP,2025-09-08 09:27:13,2025-09-08 09:27:13
654,654,early,never,never,3+weekly,halal,ok,frugal,conservative,"[""island"",""desert"",""museum""]","[""football"",""running"",""boardgame""]",ISTP,2025-08-03 09:27:13,2025-08-03 09:27:13
655,655,normal,occasionally,often,3+weekly,vegan,love,balanced,balanced,"[""roadtrip"",""island"",""mountain""]","[""reading"",""travel"",""basketball"",""music""]",INTJ,2025-07-06 09:27:13,2025-07-06 09:27:13
656,656,late,never,never,none,keto,ok,balanced,balanced,"[""mountain"",""desert""]","[""movie"",""basketball""]",ENFP,2025-06-30 09:27:13,2025-06-30 09:27:13
657,657,early,never,often,none,low_carb,ok,frugal,balanced,"[""desert""]","[""reading"",""yoga"",""music"",""cooking"",""running""]",ISTP,2025-07-08 09:27:13,2025-07-08 09:27:13
658,658,normal,occasionally,occasionally,3+weekly,halal,allergic,balanced,balanced,"[""desert""]","[""hiking"",""photography""]",INTJ,2025-07-06 09:27:13,2025-07-06 09:27:13
659,659,normal,occasionally,never,daily,vegetarian,reject,luxury,aggressive,"[""desert"",""citywalk""]","[""reading"",""gaming"",""running"",""football""]",ESFJ,2025-09-13 09:27:13,2025-09-13 09:27:13
660,660,normal,never,never,3+weekly,keto,allergic,frugal,conservative,"[""citywalk"",""sea"",""mountain""]","[""gaming"",""cooking""]",ESFJ,2025-06-29 09:27:13,2025-06-29 09:27:13
661,661,early,occasionally,occasionally,3+weekly,vegetarian,reject,balanced,conservative,"[""roadtrip"",""desert""]","[""football"",""reading"",""yoga"",""running"",""gaming""]",ESFJ,2025-09-06 09:27:13,2025-09-06 09:27:13
662,662,early,often,never,3+weekly,low_carb,love,luxury,balanced,"[""roadtrip"",""island""]","[""football"",""yoga"",""music"",""cooking"",""photography"",""basketball""]",ESFJ,2025-07-15 09:27:13,2025-07-15 09:27:13
663,663,normal,occasionally,never,3+weekly,vegan,ok,frugal,conservative,"[""sea"",""museum"",""mountain""]","[""coding"",""running"",""movie""]",INTJ,2025-08-17 09:27:13,2025-08-17 09:27:13
664,664,normal,never,never,none,vegan,reject,frugal,conservative,"[""mountain"",""roadtrip""]","[""hiking"",""boardgame"",""photography"",""movie""]",ISTP,2025-06-27 09:27:13,2025-06-27 09:27:13
665,665,late,often,occasionally,none,normal,ok,frugal,balanced,"[""island"",""desert"",""museum""]","[""cooking"",""music"",""travel"",""movie"",""hiking""]",INTJ,2025-06-16 09:27:13,2025-06-16 09:27:13
666,666,early,often,never,none,normal,love,luxury,balanced,"[""sea"",""citywalk"",""roadtrip""]","[""movie"",""gaming""]",ENFP,2025-07-26 09:27:13,2025-07-26 09:27:13
667,667,late,occasionally,occasionally,weekly,low_carb,allergic,luxury,conservative,"[""mountain"",""museum""]","[""reading"",""music"",""gaming"",""boardgame"",""movie""]",,2025-06-30 09:27:13,2025-06-30 09:27:13
668,668,late,occasionally,occasionally,3+weekly,normal,ok,balanced,aggressive,"[""island"",""sea""]","[""basketball"",""running"",""yoga"",""reading"",""gaming""]",INTJ,2025-07-28 09:27:13,2025-07-28 09:27:13
669,669,late,never,never,daily,low_carb,love,balanced,aggressive,"[""mountain"",""desert"",""citywalk""]","[""hiking"",""basketball"",""movie"",""photography"",""running"",""coding""]",ENFP,2025-07-25 09:27:13,2025-07-25 09:27:13
