id,user_id,relationship_goal,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_cities,accept_long_distance,accept_divorce,accept_children,marriage_timeline,child_plan,family_view,religion,must_not_accept,bonus_points,created_at,updated_at
709,709,marriage,23,29,151,156,"[""Nanjing""]",0,1,0,1y,flexible,independent,none,[],"[""reader"", ""chef"", ""traveler""]",2025-06-18 11:04:02,2025-06-18 11:04:02
710,710,dating,28,36,156,175,"[""Chengdu""]",0,1,0,2y,unknown,flexible,buddhism,[],"[""sporty"", ""chef"", ""family_oriented""]",2025-06-14 11:04:02,2025-06-14 11:04:02
711,711,marriage,24,33,159,165,"[""Guangzhou"", ""Hangzhou"", ""Chengdu""]",0,1,1,flexible,want,independent,none,[],"[""reader"", ""traveler""]",2025-08-09 11:04:02,2025-08-09 11:04:02
712,712,marriage,26,36,164,180,"[""Hangzhou"", ""Tianjin""]",1,1,0,unknown,unknown,with_parents,christian,[],"[""chef""]",2025-08-12 11:04:02,2025-08-12 11:04:02
713,713,marriage,23,27,159,173,"[""Xi'an"", ""Shenzhen"", ""Hangzhou""]",1,0,1,flexible,dont_want,independent,islam,"[""pet_reject""]","[""financially_prudent""]",2025-09-07 11:04:02,2025-09-07 11:04:02
714,714,marriage,28,37,163,168,"[""Xi'an"", ""Suzhou""]",0,0,0,1y,dont_want,flexible,,"[""different_religion""]","[""chef"", ""sporty""]",2025-06-13 11:04:02,2025-06-13 11:04:02
715,715,dating,23,29,154,170,"[""Shanghai"", ""Chengdu""]",0,0,1,1y,want,flexible,taoism,"[""heavy_drinking"", ""smoking""]","[""traveler"", ""family_oriented""]",2025-07-06 11:04:02,2025-07-06 11:04:02
716,716,dating,23,32,159,169,"[""Guangzhou""]",0,1,1,2y,flexible,,none,[],"[""family_oriented"", ""financially_prudent"", ""reader""]",2025-06-22 11:04:02,2025-06-22 11:04:02
717,717,dating,27,36,150,160,"[""Hangzhou""]",1,1,0,1y,,flexible,islam,"[""smoking"", ""no_children""]",[],2025-08-11 11:04:02,2025-08-11 11:04:02
718,718,marriage,25,29,155,167,"[""Shanghai"", ""Suzhou"", ""Beijing""]",1,1,1,,flexible,with_parents,islam,"[""heavy_drinking""]","[""reader"", ""traveler"", ""family_oriented""]",2025-07-06 11:04:02,2025-07-06 11:04:02
719,719,marriage,28,32,159,172,"[""Shenzhen"", ""Suzhou""]",0,0,0,2y,want,,,"[""no_children""]","[""chef"", ""sporty"", ""financially_prudent""]",2025-07-07 11:04:02,2025-07-07 11:04:02
720,720,dating,24,29,156,164,"[""Suzhou"", ""Chengdu""]",0,1,1,2y,unknown,flexible,,"[""heavy_drinking""]",[],2025-08-29 11:04:02,2025-08-29 11:04:02
721,721,dating,27,31,157,170,"[""Tianjin"", ""Chengdu""]",0,0,0,1y,flexible,with_parents,,[],"[""chef""]",2025-07-19 11:04:02,2025-07-19 11:04:02
722,722,dating,25,32,158,167,"[""Tianjin"", ""Shenzhen""]",0,1,0,flexible,unknown,with_parents,taoism,[],"[""chef"", ""financially_prudent"", ""reader""]",2025-06-13 11:04:02,2025-06-13 11:04:02
723,723,dating,26,36,150,168,"[""Shenzhen"", ""Hangzhou"", ""Shanghai""]",0,1,0,,flexible,with_parents,taoism,[],"[""sporty""]",2025-08-06 11:04:02,2025-08-06 11:04:02
724,724,dating,28,36,156,175,"[""Nanjing""]",1,1,1,1y,want,,,[],"[""traveler""]",2025-07-29 11:04:02,2025-07-29 11:04:02
725,725,dating,23,32,163,174,"[""Hangzhou""]",1,1,1,unknown,,independent,taoism,"[""no_children"", ""smoking""]","[""sporty""]",2025-07-26 11:04:02,2025-07-26 11:04:02
726,726,dating,23,28,160,171,"[""Xi'an"", ""Hangzhou""]",0,0,1,unknown,unknown,independent,taoism,"[""pet_reject""]","[""traveler"", ""chef"", ""financially_prudent""]",2025-07-21 11:04:02,2025-07-21 11:04:02
727,727,dating,23,30,158,177,"[""Shenzhen"", ""Beijing"", ""Nanjing""]",0,1,1,1y,flexible,,none,"[""no_children"", ""smoking""]","[""sporty"", ""family_oriented""]",2025-09-05 11:04:02,2025-09-05 11:04:02
728,728,marriage,25,35,163,183,"[""Chengdu"", ""Wuhan"", ""Nanjing""]",0,0,1,unknown,flexible,independent,,[],"[""reader""]",2025-07-09 11:04:02,2025-07-09 11:04:02
729,729,dating,28,36,153,167,"[""Nanjing"", ""Hangzhou"", ""Wuhan""]",0,0,0,1y,unknown,with_parents,islam,"[""heavy_drinking""]","[""sporty"", ""chef"", ""reader""]",2025-07-01 11:04:02,2025-07-01 11:04:02
730,730,dating,23,31,164,170,"[""Xi'an"", ""Hangzhou"", ""Beijing""]",1,1,1,1y,dont_want,flexible,taoism,"[""smoking"", ""pet_reject""]","[""sporty""]",2025-06-28 11:04:02,2025-06-28 11:04:02
731,731,dating,28,34,157,173,"[""Xi'an"", ""Guangzhou"", ""Shenzhen""]",1,1,0,,,,none,"[""pet_reject"", ""different_religion""]","[""reader"", ""financially_prudent"", ""chef""]",2025-08-27 11:04:02,2025-08-27 11:04:02
732,732,marriage,28,37,160,168,"[""Chengdu"", ""Tianjin""]",0,1,1,1y,,flexible,none,[],"[""financially_prudent"", ""sporty"", ""traveler""]",2025-09-05 11:04:02,2025-09-05 11:04:02
733,733,marriage,23,29,153,167,"[""Suzhou""]",0,1,0,flexible,unknown,flexible,none,[],[],2025-08-30 11:04:02,2025-08-30 11:04:02
734,734,marriage,27,34,153,171,"[""Tianjin""]",1,1,0,flexible,want,with_parents,,"[""pet_reject"", ""no_children""]",[],2025-09-02 11:04:02,2025-09-02 11:04:02
735,735,dating,23,32,160,173,"[""Hangzhou""]",1,0,0,1y,unknown,with_parents,,"[""heavy_drinking""]","[""chef"", ""financially_prudent""]",2025-06-20 11:04:02,2025-06-20 11:04:02
736,736,dating,28,32,160,175,"[""Shanghai"", ""Tianjin"", ""Xi'an""]",1,1,1,,,with_parents,christian,[],"[""reader""]",2025-07-28 11:04:02,2025-07-28 11:04:02
737,737,dating,25,35,162,179,"[""Guangzhou""]",1,1,1,flexible,unknown,with_parents,christian,"[""different_religion"", ""smoking""]",[],2025-08-28 11:04:02,2025-08-28 11:04:02
738,738,dating,23,27,152,166,"[""Guangzhou"", ""Chengdu"", ""Shanghai""]",0,1,1,2y,dont_want,with_parents,christian,"[""different_religion"", ""no_children""]","[""traveler""]",2025-08-22 11:04:02,2025-08-22 11:04:02
739,739,dating,27,30,156,161,"[""Wuhan"", ""Tianjin""]",1,1,0,,flexible,flexible,islam,"[""no_children"", ""different_religion""]","[""family_oriented"", ""financially_prudent""]",2025-09-05 11:04:02,2025-09-05 11:04:02
740,740,dating,28,35,165,184,"[""Shanghai""]",0,0,1,1y,flexible,independent,,"[""pet_reject"", ""smoking""]","[""sporty"", ""traveler"", ""financially_prudent""]",2025-06-25 11:04:02,2025-06-25 11:04:02
741,741,dating,22,30,156,172,"[""Chengdu"", ""Beijing"", ""Tianjin""]",1,0,0,flexible,,independent,christian,"[""different_religion""]","[""chef"", ""traveler""]",2025-06-23 11:04:02,2025-06-23 11:04:02
742,742,dating,27,35,156,172,"[""Wuhan"", ""Nanjing"", ""Guangzhou""]",0,0,1,2y,want,with_parents,christian,"[""smoking""]","[""sporty"", ""reader""]",2025-07-05 11:04:02,2025-07-05 11:04:02
743,743,marriage,23,28,165,181,"[""Guangzhou""]",0,1,0,,want,independent,islam,"[""pet_reject"", ""heavy_drinking""]",[],2025-08-22 11:04:02,2025-08-22 11:04:02
744,744,dating,28,36,164,184,"[""Tianjin""]",0,0,1,2y,unknown,,none,"[""different_religion"", ""smoking""]","[""chef"", ""reader""]",2025-07-31 11:04:02,2025-07-31 11:04:02
745,745,marriage,25,35,152,171,"[""Nanjing"", ""Hangzhou"", ""Guangzhou""]",1,0,0,2y,want,flexible,islam,[],"[""traveler"", ""financially_prudent""]",2025-08-30 11:04:02,2025-08-30 11:04:02
746,746,marriage,24,27,160,178,"[""Chengdu""]",1,0,1,unknown,unknown,flexible,christian,"[""pet_reject"", ""no_children""]",[],2025-06-23 11:04:02,2025-06-23 11:04:02
747,747,marriage,23,28,152,166,"[""Chengdu""]",1,1,1,1y,dont_want,flexible,none,[],"[""family_oriented"", ""reader"", ""chef""]",2025-07-10 11:04:02,2025-07-10 11:04:02
748,748,marriage,26,35,153,173,"[""Tianjin"", ""Shenzhen""]",1,0,1,,unknown,,taoism,"[""pet_reject"", ""no_children""]","[""chef"", ""family_oriented"", ""sporty""]",2025-08-09 11:04:02,2025-08-09 11:04:02
749,749,dating,23,26,161,180,"[""Hangzhou"", ""Tianjin"", ""Beijing""]",1,1,1,2y,,with_parents,christian,"[""heavy_drinking""]",[],2025-07-28 11:04:02,2025-07-28 11:04:02
750,750,dating,24,30,164,169,"[""Shenzhen""]",0,0,0,,flexible,independent,,"[""heavy_drinking"", ""pet_reject""]","[""financially_prudent"", ""family_oriented""]",2025-07-05 11:04:02,2025-07-05 11:04:02
751,751,dating,25,28,165,184,"[""Nanjing"", ""Chengdu""]",1,1,1,flexible,unknown,with_parents,christian,"[""no_children""]",[],2025-09-08 11:04:02,2025-09-08 11:04:02
752,752,dating,22,32,165,182,"[""Chengdu""]",0,1,1,flexible,flexible,flexible,buddhism,"[""different_religion""]","[""financially_prudent""]",2025-08-07 11:04:02,2025-08-07 11:04:02
753,753,dating,22,30,150,165,"[""Xi'an"", ""Chengdu""]",1,1,1,1y,dont_want,flexible,buddhism,[],"[""traveler"", ""sporty"", ""family_oriented""]",2025-07-10 11:04:02,2025-07-10 11:04:02
754,754,marriage,25,34,151,159,"[""Beijing"", ""Hangzhou""]",1,1,1,,dont_want,with_parents,taoism,[],"[""chef""]",2025-07-20 11:04:02,2025-07-20 11:04:02
755,755,dating,23,26,155,165,"[""Shanghai"", ""Tianjin""]",1,1,1,1y,,with_parents,islam,"[""smoking"", ""pet_reject""]","[""chef"", ""traveler""]",2025-07-23 11:04:02,2025-07-23 11:04:02
756,756,marriage,26,32,161,166,"[""Chengdu"", ""Wuhan"", ""Xi'an""]",0,1,1,flexible,dont_want,with_parents,buddhism,"[""heavy_drinking""]","[""sporty"", ""reader"", ""chef""]",2025-06-17 11:04:02,2025-06-17 11:04:02
757,757,dating,28,37,159,176,"[""Hangzhou"", ""Xi'an"", ""Suzhou""]",0,1,1,2y,dont_want,with_parents,christian,[],[],2025-06-29 11:04:02,2025-06-29 11:04:02
758,758,dating,23,26,155,162,"[""Tianjin"", ""Shanghai""]",0,1,1,,want,flexible,islam,"[""smoking""]","[""traveler"", ""sporty""]",2025-07-30 11:04:02,2025-07-30 11:04:02
759,759,dating,25,31,159,178,"[""Chengdu"", ""Shenzhen"", ""Guangzhou""]",1,0,0,2y,flexible,with_parents,taoism,[],[],2025-06-18 11:04:02,2025-06-18 11:04:02
760,760,marriage,27,34,160,178,"[""Guangzhou"", ""Tianjin"", ""Chengdu""]",1,0,0,,want,with_parents,buddhism,"[""pet_reject"", ""heavy_drinking""]","[""family_oriented""]",2025-07-07 11:04:02,2025-07-07 11:04:02
761,761,marriage,27,37,160,179,"[""Shanghai""]",1,1,0,flexible,unknown,flexible,none,[],[],2025-06-27 11:04:02,2025-06-27 11:04:02
762,762,marriage,26,36,154,171,"[""Tianjin""]",1,0,1,1y,flexible,,islam,[],"[""traveler"", ""reader"", ""sporty""]",2025-06-11 11:04:02,2025-06-11 11:04:02
763,763,dating,27,31,162,175,"[""Tianjin""]",0,1,1,1y,unknown,with_parents,,[],[],2025-06-20 11:04:02,2025-06-20 11:04:02
764,764,dating,26,34,162,168,"[""Suzhou"", ""Xi'an"", ""Beijing""]",1,1,0,,,,buddhism,"[""pet_reject""]","[""traveler""]",2025-08-09 11:04:02,2025-08-09 11:04:02
765,765,dating,23,33,156,164,"[""Beijing"", ""Shenzhen""]",0,1,1,2y,dont_want,,christian,[],"[""family_oriented""]",2025-08-09 11:04:02,2025-08-09 11:04:02
766,766,marriage,25,29,158,168,"[""Xi'an"", ""Chengdu"", ""Beijing""]",1,0,0,,want,flexible,buddhism,[],"[""financially_prudent"", ""traveler"", ""chef""]",2025-06-23 11:04:02,2025-06-23 11:04:02
767,767,marriage,24,27,153,168,"[""Shanghai"", ""Nanjing""]",1,1,1,flexible,flexible,,,"[""smoking"", ""pet_reject""]",[],2025-07-25 11:04:02,2025-07-25 11:04:02
768,768,dating,25,34,157,164,"[""Hangzhou"", ""Tianjin""]",0,1,1,flexible,dont_want,flexible,buddhism,"[""no_children""]",[],2025-09-07 11:04:02,2025-09-07 11:04:02
769,769,dating,23,31,159,167,"[""Chengdu"", ""Guangzhou"", ""Shenzhen""]",1,1,1,2y,flexible,,,"[""different_religion""]","[""reader""]",2025-08-12 11:04:02,2025-08-12 11:04:02
770,770,dating,27,30,154,171,"[""Tianjin""]",0,1,1,unknown,unknown,,christian,"[""smoking"", ""no_children""]",[],2025-08-14 11:04:02,2025-08-14 11:04:02
771,771,marriage,26,32,150,170,"[""Shenzhen"", ""Tianjin""]",0,1,0,unknown,want,flexible,islam,[],"[""sporty"", ""chef"", ""traveler""]",2025-09-01 11:04:02,2025-09-01 11:04:02
772,772,dating,22,25,156,172,"[""Beijing"", ""Xi'an"", ""Nanjing""]",1,1,0,2y,dont_want,,taoism,[],"[""reader"", ""traveler""]",2025-08-21 11:04:02,2025-08-21 11:04:02
773,773,dating,25,35,152,172,"[""Tianjin"", ""Shanghai""]",1,1,1,,flexible,independent,christian,[],"[""traveler"", ""family_oriented"", ""chef""]",2025-07-14 11:04:02,2025-07-14 11:04:02
774,774,dating,27,31,158,163,"[""Beijing"", ""Shanghai""]",1,0,1,unknown,want,,buddhism,"[""pet_reject"", ""smoking""]","[""chef""]",2025-08-12 11:04:02,2025-08-12 11:04:02
775,775,dating,24,30,156,173,"[""Suzhou"", ""Nanjing""]",1,0,0,unknown,,with_parents,islam,"[""smoking""]","[""family_oriented""]",2025-09-05 11:04:02,2025-09-05 11:04:02
776,776,dating,25,30,164,183,"[""Beijing"", ""Xi'an"", ""Wuhan""]",0,1,1,2y,unknown,flexible,buddhism,"[""different_religion"", ""pet_reject""]","[""financially_prudent"", ""chef""]",2025-08-12 11:04:02,2025-08-12 11:04:02
777,777,dating,24,34,159,166,"[""Guangzhou"", ""Wuhan"", ""Nanjing""]",1,1,1,,flexible,independent,taoism,"[""no_children"", ""pet_reject""]","[""sporty"", ""traveler"", ""reader""]",2025-06-21 11:04:02,2025-06-21 11:04:02
778,778,marriage,26,32,151,162,"[""Tianjin"", ""Beijing""]",1,0,0,unknown,,flexible,none,[],[],2025-07-25 11:04:02,2025-07-25 11:04:02
779,779,dating,27,37,155,169,"[""Xi'an"", ""Hangzhou"", ""Wuhan""]",1,1,1,,unknown,with_parents,,"[""heavy_drinking""]","[""chef"", ""reader"", ""traveler""]",2025-06-12 11:04:02,2025-06-12 11:04:02
780,780,dating,25,29,150,163,"[""Suzhou"", ""Tianjin""]",0,1,0,flexible,,,none,[],[],2025-07-12 11:04:02,2025-07-12 11:04:02
781,781,dating,24,33,161,177,"[""Hangzhou"", ""Shanghai""]",0,1,1,1y,dont_want,with_parents,islam,[],"[""traveler"", ""financially_prudent"", ""sporty""]",2025-07-25 11:04:02,2025-07-25 11:04:02
782,782,dating,24,29,160,165,"[""Suzhou""]",1,1,1,flexible,,flexible,taoism,"[""pet_reject""]","[""family_oriented"", ""chef"", ""financially_prudent""]",2025-08-14 11:04:02,2025-08-14 11:04:02
783,783,dating,24,28,158,164,"[""Shenzhen"", ""Suzhou""]",1,0,0,flexible,dont_want,,none,[],"[""sporty"", ""family_oriented"", ""financially_prudent""]",2025-07-19 11:04:02,2025-07-19 11:04:02
784,784,dating,26,31,157,174,"[""Hangzhou""]",1,1,0,flexible,dont_want,flexible,taoism,[],[],2025-09-07 11:04:02,2025-09-07 11:04:02
785,785,dating,24,32,153,171,"[""Suzhou"", ""Shanghai""]",1,1,0,unknown,flexible,,christian,"[""smoking"", ""pet_reject""]","[""reader"", ""financially_prudent"", ""family_oriented""]",2025-07-11 11:04:02,2025-07-11 11:04:02
786,786,marriage,24,27,158,163,"[""Chengdu"", ""Shanghai"", ""Tianjin""]",0,1,1,flexible,unknown,independent,islam,"[""pet_reject"", ""heavy_drinking""]",[],2025-08-18 11:04:02,2025-08-18 11:04:02
787,787,marriage,23,28,155,166,"[""Guangzhou""]",1,0,1,unknown,want,flexible,islam,"[""smoking"", ""heavy_drinking""]","[""traveler"", ""sporty""]",2025-07-18 11:04:02,2025-07-18 11:04:02
788,788,dating,24,34,159,165,"[""Hangzhou"", ""Guangzhou""]",0,1,1,1y,dont_want,with_parents,buddhism,"[""pet_reject"", ""heavy_drinking""]","[""family_oriented"", ""traveler""]",2025-06-26 11:04:02,2025-06-26 11:04:02
789,789,dating,27,36,155,165,"[""Chengdu""]",1,0,1,,dont_want,with_parents,islam,"[""heavy_drinking""]","[""financially_prudent"", ""traveler""]",2025-08-24 11:04:02,2025-08-24 11:04:02
790,790,dating,26,31,155,161,"[""Guangzhou"", ""Hangzhou"", ""Tianjin""]",0,1,0,unknown,dont_want,independent,none,"[""no_children"", ""pet_reject""]","[""financially_prudent"", ""sporty"", ""reader""]",2025-06-17 11:04:02,2025-06-17 11:04:02
791,791,dating,28,36,164,176,"[""Suzhou"", ""Chengdu""]",0,1,0,1y,want,independent,buddhism,[],[],2025-09-02 11:04:02,2025-09-02 11:04:02
792,792,marriage,22,30,155,161,"[""Hangzhou"", ""Shanghai"", ""Tianjin""]",1,1,0,unknown,flexible,flexible,,[],"[""family_oriented"", ""traveler"", ""financially_prudent""]",2025-06-25 11:04:02,2025-06-25 11:04:02
793,793,marriage,26,33,156,169,"[""Guangzhou""]",0,0,0,unknown,flexible,flexible,,"[""no_children""]","[""family_oriented""]",2025-08-22 11:04:02,2025-08-22 11:04:02
794,794,dating,23,32,157,173,"[""Guangzhou"", ""Shanghai"", ""Nanjing""]",1,1,0,,dont_want,with_parents,islam,"[""pet_reject"", ""different_religion""]","[""reader"", ""sporty"", ""traveler""]",2025-09-04 11:04:02,2025-09-04 11:04:02
795,795,dating,26,31,162,177,"[""Suzhou"", ""Hangzhou"", ""Shanghai""]",1,1,0,flexible,dont_want,,buddhism,[],[],2025-07-08 11:04:02,2025-07-08 11:04:02
796,796,marriage,23,28,162,178,"[""Suzhou"", ""Hangzhou""]",1,1,0,unknown,,flexible,islam,"[""no_children"", ""pet_reject""]",[],2025-08-07 11:04:02,2025-08-07 11:04:02
797,797,marriage,22,25,152,158,"[""Wuhan""]",1,1,1,unknown,unknown,independent,none,[],[],2025-07-31 11:04:02,2025-07-31 11:04:02
798,798,marriage,22,26,151,168,"[""Shanghai"", ""Beijing""]",1,1,1,,,with_parents,islam,[],[],2025-08-19 11:04:02,2025-08-19 11:04:02
799,799,marriage,26,32,158,177,"[""Shanghai"", ""Guangzhou"", ""Wuhan""]",1,1,1,flexible,unknown,flexible,taoism,"[""heavy_drinking"", ""pet_reject""]",[],2025-06-21 11:04:02,2025-06-21 11:04:02
800,800,dating,23,33,164,182,"[""Hangzhou""]",0,1,1,unknown,dont_want,with_parents,none,"[""different_religion""]","[""chef"", ""sporty"", ""financially_prudent""]",2025-07-13 11:04:02,2025-07-13 11:04:02
801,801,marriage,22,29,150,157,"[""Chengdu"", ""Beijing"", ""Suzhou""]",1,0,1,unknown,flexible,independent,taoism,"[""no_children"", ""heavy_drinking""]",[],2025-08-03 11:04:02,2025-08-03 11:04:02
802,802,dating,22,28,153,168,"[""Suzhou"", ""Tianjin""]",1,1,0,unknown,,,none,"[""no_children""]",[],2025-08-10 11:04:02,2025-08-10 11:04:02
803,803,marriage,25,30,156,168,"[""Guangzhou"", ""Wuhan""]",1,1,0,flexible,want,flexible,buddhism,"[""pet_reject""]",[],2025-07-07 11:04:02,2025-07-07 11:04:02
804,804,dating,24,33,165,179,"[""Nanjing""]",1,0,0,2y,want,independent,,[],"[""chef"", ""traveler""]",2025-09-08 11:04:02,2025-09-08 11:04:02
805,805,marriage,24,32,164,171,"[""Wuhan"", ""Shenzhen""]",0,1,1,1y,want,,christian,"[""pet_reject"", ""smoking""]","[""sporty"", ""family_oriented"", ""reader""]",2025-06-21 11:04:02,2025-06-21 11:04:02
806,806,marriage,26,30,159,172,"[""Hangzhou"", ""Tianjin"", ""Nanjing""]",0,0,0,flexible,want,with_parents,none,"[""different_religion""]",[],2025-06-24 11:04:02,2025-06-24 11:04:02
807,807,dating,22,25,154,164,"[""Guangzhou"", ""Tianjin""]",1,0,1,flexible,dont_want,independent,none,"[""heavy_drinking"", ""no_children""]",[],2025-08-26 11:04:02,2025-08-26 11:04:02
808,808,marriage,28,38,163,176,"[""Beijing""]",0,0,0,,flexible,independent,,[],[],2025-06-16 11:04:02,2025-06-16 11:04:02
809,809,marriage,22,25,156,172,"[""Nanjing""]",0,1,1,unknown,want,independent,taoism,"[""smoking"", ""heavy_drinking""]","[""reader"", ""family_oriented""]",2025-07-20 11:04:02,2025-07-20 11:04:02
810,810,dating,24,33,157,164,"[""Tianjin""]",0,1,1,flexible,dont_want,,,"[""smoking""]","[""family_oriented"", ""chef""]",2025-08-19 11:04:02,2025-08-19 11:04:02
811,811,marriage,24,32,152,165,"[""Shanghai""]",0,1,0,unknown,,with_parents,none,"[""smoking""]","[""sporty"", ""reader"", ""financially_prudent""]",2025-08-24 11:04:02,2025-08-24 11:04:02
812,812,dating,24,28,156,175,"[""Beijing""]",0,0,1,1y,,flexible,islam,[],"[""financially_prudent""]",2025-08-28 11:04:02,2025-08-28 11:04:02
813,813,marriage,22,32,157,171,"[""Tianjin"", ""Hangzhou"", ""Suzhou""]",1,1,1,2y,,,buddhism,"[""heavy_drinking""]","[""financially_prudent"", ""traveler"", ""chef""]",2025-08-31 11:04:02,2025-08-31 11:04:02
814,814,marriage,26,36,160,171,"[""Beijing"", ""Shanghai"", ""Chengdu""]",1,0,1,2y,dont_want,with_parents,buddhism,"[""smoking""]",[],2025-06-27 11:04:02,2025-06-27 11:04:02
815,815,dating,27,32,154,160,"[""Chengdu""]",0,0,1,unknown,flexible,,taoism,"[""pet_reject""]","[""family_oriented""]",2025-08-20 11:04:02,2025-08-20 11:04:02
816,816,marriage,26,35,155,171,"[""Suzhou"", ""Hangzhou"", ""Beijing""]",0,1,1,2y,want,,,[],"[""reader"", ""traveler""]",2025-09-06 11:04:02,2025-09-06 11:04:02
817,817,dating,23,27,152,165,"[""Nanjing"", ""Guangzhou""]",1,0,1,1y,want,,christian,"[""pet_reject"", ""no_children""]","[""traveler"", ""sporty""]",2025-06-30 11:04:02,2025-06-30 11:04:02
818,818,marriage,25,28,153,158,"[""Tianjin"", ""Hangzhou""]",0,0,0,unknown,dont_want,with_parents,buddhism,"[""heavy_drinking"", ""smoking""]","[""reader"", ""family_oriented""]",2025-08-04 11:04:02,2025-08-04 11:04:02
819,819,marriage,28,31,164,176,"[""Nanjing"", ""Tianjin"", ""Xi'an""]",1,1,0,unknown,dont_want,,buddhism,"[""smoking"", ""no_children""]","[""reader"", ""traveler""]",2025-08-21 11:04:02,2025-08-21 11:04:02
820,820,marriage,28,32,160,177,"[""Suzhou"", ""Guangzhou"", ""Tianjin""]",1,0,1,unknown,,,christian,"[""pet_reject"", ""no_children""]",[],2025-07-20 11:04:02,2025-07-20 11:04:02
821,821,dating,25,34,165,184,"[""Shanghai"", ""Wuhan""]",1,0,1,flexible,flexible,flexible,islam,"[""different_religion""]","[""family_oriented""]",2025-08-06 11:04:02,2025-08-06 11:04:02
822,822,marriage,26,36,159,179,"[""Guangzhou"", ""Hangzhou"", ""Wuhan""]",0,1,0,1y,dont_want,,,[],[],2025-06-14 11:04:02,2025-06-14 11:04:02
823,823,marriage,25,32,152,167,"[""Nanjing"", ""Suzhou"", ""Wuhan""]",1,1,0,1y,want,,none,"[""smoking"", ""heavy_drinking""]","[""traveler"", ""financially_prudent""]",2025-06-30 11:04:02,2025-06-30 11:04:02
824,824,marriage,27,34,155,170,"[""Guangzhou"", ""Chengdu""]",0,1,1,unknown,,with_parents,taoism,"[""different_religion""]","[""chef"", ""financially_prudent"", ""reader""]",2025-06-11 11:04:02,2025-06-11 11:04:02
825,825,marriage,24,27,155,160,"[""Shenzhen"", ""Xi'an"", ""Hangzhou""]",1,0,1,1y,unknown,with_parents,buddhism,[],"[""chef""]",2025-08-16 11:04:02,2025-08-16 11:04:02
